filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0145_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.0450962,1487.866,0,1,0,1
ml17_280a_0145_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.0590092,1169.3127,0,1,0,0
ml17_280a_0145_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.0421618,1156.9851,0,1,0,0
ml17_280a_0145_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.0352182,876.208,0,0,0,0
ml17_280a_0145_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.0403488,929.46106,0,0,0,0
ml17_280a_0145_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,1.0173627,880.70435,0,0,0,0
ml17_280a_0145_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,1.0499017,941.00195,0,0,0,0
ml17_280a_0145_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,1.121133,875.9341,0,0,0,0
ml17_280a_0145_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,1.0300751,1114.5741,0,0,0,0
ml17_280a_0145_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,1.0264069,1084.7668,0,0,0,0
ml17_280a_0145_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.02459,1143.7124,0,0,0,0
ml17_280a_0145_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.0207485,926.09814,0,0,0,0
ml17_280a_0145_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,1.1493468,1310.1855,1,1,0,1
ml17_280a_0145_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,1.0438298,999.0112,0,0,0,0
ml17_280a_0145_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,1.030392,1195.6865,0,1,0,0
ml17_280a_0145_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,1.0144098,1034.022,0,0,0,0
ml17_280a_0145_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,1.0950583,1569.2262,0,1,0,1
ml17_280a_0145_chunk0018.wav,18,90.0,95.0,1.5,1.583,0,1.0164212,836.2748,0,0,0,0
ml17_280a_0145_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,1.1535108,933.1058,1,0,0,0
ml17_280a_0145_chunk0020.wav,20,100.0,105.0,1.667,1.75,0,1.0065521,1232.5583,0,1,0,0
ml17_280a_0145_chunk0021.wav,21,105.0,110.0,1.75,1.833,0,1.0455267,1010.09143,0,0,0,0
ml17_280a_0145_chunk0022.wav,22,110.0,115.0,1.833,1.917,0,1.036816,1163.1947,0,1,0,0
ml17_280a_0145_chunk0024.wav,24,120.0,125.0,2.0,2.083,0,1.0031956,775.4527,0,0,0,0
ml17_280a_0145_chunk0025.wav,25,125.0,130.0,2.083,2.167,0,1.0741545,1096.1873,0,0,0,0
ml17_280a_0145_chunk0026.wav,26,130.0,135.0,2.167,2.25,0,1.0057533,747.10077,0,0,0,0
ml17_280a_0145_chunk0028.wav,28,140.0,145.0,2.333,2.417,0,1.1431282,1187.0276,1,1,0,0
ml17_280a_0145_chunk0029.wav,29,145.0,150.0,2.417,2.5,0,1.2400007,1366.6458,1,1,1,1
ml17_280a_0145_chunk0030.wav,30,150.0,155.0,2.5,2.583,0,0.9821805,970.67664,0,0,0,0
ml17_280a_0145_chunk0034.wav,34,170.0,175.0,2.833,2.917,1,1.0477562,1288.1025,0,1,0,0
