filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0097_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.0002518,945.9092,0,0,0,0
ml17_280a_0097_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.0024966,647.313,0,0,0,0
ml17_280a_0097_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.0054082,324.53076,1,0,0,0
ml17_280a_0097_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,1.0317932,1288.851,1,1,1,1
ml17_280a_0097_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,0.99192744,763.19696,0,0,0,0
ml17_280a_0097_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,0.9930061,741.3081,0,0,0,0
ml17_280a_0097_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,0.99937,461.26093,0,0,0,0
ml17_280a_0097_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,0.9906024,920.4075,0,0,0,0
ml17_280a_0097_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,0.99603355,660.56384,0,0,0,0
ml17_280a_0097_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,0.9937388,784.12646,0,0,0,0
ml17_280a_0097_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,1.0028671,576.8694,0,0,0,0
ml17_280a_0097_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,0.99619627,554.72614,0,0,0,0
ml17_280a_0097_chunk0018.wav,18,90.0,95.0,1.5,1.583,0,0.9992096,532.4708,0,0,0,0
ml17_280a_0097_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,1.0033777,459.5172,0,0,0,0
ml17_280a_0097_chunk0020.wav,20,100.0,105.0,1.667,1.75,1,0.99862033,809.4061,0,0,0,0
ml17_280a_0097_chunk0021.wav,21,105.0,110.0,1.75,1.833,0,1.0022838,661.4519,0,0,0,0
ml17_280a_0097_chunk0022.wav,22,110.0,115.0,1.833,1.917,1,0.9987909,950.198,0,0,0,0
ml17_280a_0097_chunk0024.wav,24,120.0,125.0,2.0,2.083,0,0.9955088,1057.2815,0,1,0,0
ml17_280a_0097_chunk0025.wav,25,125.0,130.0,2.083,2.167,1,1.000245,726.9378,0,0,0,0
ml17_280a_0097_chunk0027.wav,27,135.0,140.0,2.25,2.333,1,1.0280001,1449.8982,1,1,1,1
ml17_280a_0097_chunk0029.wav,29,145.0,150.0,2.417,2.5,1,0.9962886,843.69434,0,0,0,0
ml17_280a_0097_chunk0033.wav,33,165.0,170.0,2.75,2.833,0,1.0035021,736.08093,0,0,0,0
