filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0051_chunk0000.wav,0,0.0,5.0,0.0,0.083,1,0.99529636,3094.1768,0,1,0,1
ml17_280a_0051_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.009469,1396.3025,1,1,1,0
ml17_280a_0051_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.004706,640.594,1,0,0,0
ml17_280a_0051_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,0.999378,506.27823,0,0,0,0
ml17_280a_0051_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,0.9971752,332.5363,0,0,0,0
ml17_280a_0051_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,0.9952965,527.1415,0,0,0,0
ml17_280a_0051_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,0.9982918,332.94928,0,0,0,0
ml17_280a_0051_chunk0010.wav,10,50.0,55.0,0.833,0.917,1,1.0019395,609.5305,0,0,0,0
ml17_280a_0051_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,0.9993869,411.49487,0,0,0,0
ml17_280a_0051_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.0013201,246.22412,0,0,0,0
ml17_280a_0051_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,0.99790144,350.7717,0,0,0,0
