filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0130_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,0.9998794,663.61694,0,0,0,0
ml17_280a_0130_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.0016509,355.68298,0,0,0,0
ml17_280a_0130_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.0017551,297.08234,1,0,0,0
ml17_280a_0130_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.0021608,482.58685,1,0,0,0
ml17_280a_0130_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.0005119,595.51154,0,0,0,0
ml17_280a_0130_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,0.99761933,591.08374,0,0,0,0
ml17_280a_0130_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,1.000008,565.8403,0,0,0,0
ml17_280a_0130_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,1.0013427,325.9838,0,0,0,0
ml17_280a_0130_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,0.99800456,586.67303,0,0,0,0
ml17_280a_0130_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.0002177,548.996,0,0,0,0
ml17_280a_0130_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,1.0007455,362.4178,0,0,0,0
ml17_280a_0130_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.0004493,445.48462,0,0,0,0
ml17_280a_0130_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,0.99913967,383.6918,0,0,0,0
ml17_280a_0130_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,0.9989248,1026.9751,0,1,0,0
ml17_280a_0130_chunk0015.wav,15,75.0,80.0,1.25,1.333,1,0.9976193,4288.373,0,1,0,1
