filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0146_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.3780054,1878.6277,1,1,1,1
ml17_280a_0146_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.2351981,1538.5181,1,1,0,1
ml17_280a_0146_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.3184315,1585.2716,1,1,1,1
ml17_280a_0146_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.1405175,1158.9888,0,0,0,0
ml17_280a_0146_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,1.1071093,909.3917,0,0,0,0
ml17_280a_0146_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,1.0931627,1003.0482,0,0,0,0
ml17_280a_0146_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,1.1078193,1055.0833,0,0,0,0
ml17_280a_0146_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,1.0614771,810.14465,0,0,0,0
ml17_280a_0146_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.2129792,1491.1858,1,1,0,1
ml17_280a_0146_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,1.1529145,677.73303,0,0,0,0
ml17_280a_0146_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.1966658,1845.7102,1,1,0,1
ml17_280a_0146_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.1280894,945.0807,0,0,0,0
ml17_280a_0146_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,1.1474707,1270.7976,0,1,0,0
ml17_280a_0146_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,1.1101768,1080.2036,0,0,0,0
ml17_280a_0146_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,1.1724087,1562.0426,0,1,0,1
ml17_280a_0146_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,1.0645941,966.7787,0,0,0,0
ml17_280a_0146_chunk0020.wav,20,100.0,105.0,1.667,1.75,0,1.1466416,1046.7076,0,0,0,0
ml17_280a_0146_chunk0021.wav,21,105.0,110.0,1.75,1.833,0,1.0989273,1173.1298,0,0,0,0
ml17_280a_0146_chunk0022.wav,22,110.0,115.0,1.833,1.917,0,1.165346,1034.7554,0,0,0,0
ml17_280a_0146_chunk0023.wav,23,115.0,120.0,1.917,2.0,0,1.04317,1001.7875,0,0,0,0
ml17_280a_0146_chunk0024.wav,24,120.0,125.0,2.0,2.083,0,1.0029356,1056.7837,0,0,0,0
ml17_280a_0146_chunk0025.wav,25,125.0,130.0,2.083,2.167,0,1.1069676,1061.853,0,0,0,0
ml17_280a_0146_chunk0026.wav,26,130.0,135.0,2.167,2.25,0,1.0187474,870.6089,0,0,0,0
ml17_280a_0146_chunk0027.wav,27,135.0,140.0,2.25,2.333,0,0.98830444,769.5784,0,0,0,0
ml17_280a_0146_chunk0028.wav,28,140.0,145.0,2.333,2.417,0,0.98982525,981.3186,0,0,0,0
ml17_280a_0146_chunk0029.wav,29,145.0,150.0,2.417,2.5,0,1.0031233,1101.7996,0,0,0,0
ml17_280a_0146_chunk0030.wav,30,150.0,155.0,2.5,2.583,0,0.9949357,948.72144,0,0,0,0
ml17_280a_0146_chunk0031.wav,31,155.0,160.0,2.583,2.667,0,1.1586019,1243.6658,0,1,0,0
ml17_280a_0146_chunk0032.wav,32,160.0,165.0,2.667,2.75,0,0.98509836,1058.3259,0,0,0,0
ml17_280a_0146_chunk0033.wav,33,165.0,170.0,2.75,2.833,0,0.99523747,888.4418,0,0,0,0
ml17_280a_0146_chunk0034.wav,34,170.0,175.0,2.833,2.917,0,0.9946984,826.5871,0,0,0,0
ml17_280a_0146_chunk0035.wav,35,175.0,180.0,2.917,3.0,0,1.1253101,812.35846,0,0,0,0
ml17_280a_0146_chunk0036.wav,36,180.0,185.0,3.0,3.083,0,0.9911634,748.77075,0,0,0,0
ml17_280a_0146_chunk0037.wav,37,185.0,190.0,3.083,3.167,0,0.9890536,830.7893,0,0,0,0
