filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0113_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.004383,962.7013,0,0,0,0
ml17_280a_0113_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.0059947,693.54614,1,0,0,0
ml17_280a_0113_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,0.98837763,1282.5193,0,1,0,0
ml17_280a_0113_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,0.99834704,904.31555,0,0,0,0
ml17_280a_0113_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,0.9883778,1473.4551,0,1,0,1
ml17_280a_0113_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,0.99743307,877.11664,0,0,0,0
ml17_280a_0113_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,1.0074162,772.0393,1,0,0,0
ml17_280a_0113_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,1.0046438,536.0414,0,0,0,0
ml17_280a_0113_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,1.0044576,512.44855,0,0,0,0
ml17_280a_0113_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.0028743,556.8479,0,0,0,0
ml17_280a_0113_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,1.0037639,503.63928,0,0,0,0
ml17_280a_0113_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,0.9994557,498.2442,0,0,0,0
ml17_280a_0113_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.0004172,651.5298,0,0,0,0
ml17_280a_0113_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,0.9974274,807.0315,0,0,0,0
ml17_280a_0113_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,1.0012133,522.73047,0,0,0,0
ml17_280a_0113_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,0.99586844,733.7935,0,0,0,0
