filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0019_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.464934,2222.503,1,1,1,1
ml17_280a_0019_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.1716125,1217.2627,1,1,1,0
ml17_280a_0019_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.2643925,1560.1001,1,1,1,1
ml17_280a_0019_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.0103726,718.0355,0,0,0,0
ml17_280a_0019_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,0.9966572,652.44464,0,0,0,0
ml17_280a_0019_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,0.9871454,644.49915,0,0,0,0
ml17_280a_0019_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,0.998257,686.23096,0,0,0,0
ml17_280a_0019_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,1.0064703,733.01917,0,0,0,0
ml17_280a_0019_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,0.9977169,644.89,0,0,0,0
ml17_280a_0019_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,1.0086279,936.3139,0,0,0,0
ml17_280a_0019_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.0035182,738.5144,0,0,0,0
ml17_280a_0019_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.0234779,881.004,0,0,0,0
ml17_280a_0019_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,1.0249333,821.28864,0,0,0,0
ml17_280a_0019_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,1.00228,657.7534,0,0,0,0
ml17_280a_0019_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,1.0107661,831.5266,0,0,0,0
ml17_280a_0019_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,1.036548,1072.557,0,1,0,0
ml17_280a_0019_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,1.005403,1157.5391,0,1,0,0
ml17_280a_0019_chunk0018.wav,18,90.0,95.0,1.5,1.583,1,1.0109708,1232.603,0,1,0,0
ml17_280a_0019_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,1.0193604,1254.7391,0,1,0,0
ml17_280a_0019_chunk0020.wav,20,100.0,105.0,1.667,1.75,0,1.0051155,957.41077,0,0,0,0
