filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0118_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.0006998,896.1708,0,0,0,0
ml17_280a_0118_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.0560356,1051.9388,0,0,0,0
ml17_280a_0118_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.0070555,1067.5227,0,0,0,0
ml17_280a_0118_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.0322778,1123.262,0,1,0,0
ml17_280a_0118_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.048487,1246.8977,0,1,0,0
ml17_280a_0118_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,1.005765,1089.9188,0,0,0,0
ml17_280a_0118_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,0.98458385,984.682,0,0,0,0
ml17_280a_0118_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,0.98520356,976.41327,0,0,0,0
ml17_280a_0118_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,1.0227563,1053.7288,0,0,0,0
ml17_280a_0118_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.0180749,1020.81714,0,0,0,0
ml17_280a_0118_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,1.1612298,1466.4929,1,1,0,1
ml17_280a_0118_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.0351185,1024.7234,0,0,0,0
ml17_280a_0118_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.0347444,957.09265,0,0,0,0
ml17_280a_0118_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,0.9880007,895.5432,0,0,0,0
ml17_280a_0118_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,1.0805674,1294.3357,0,1,0,1
ml17_280a_0118_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,1.08619,1273.5857,1,1,0,0
ml17_280a_0118_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,1.1143906,1387.6229,1,1,0,1
ml17_280a_0118_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,1.0072157,1167.8237,0,1,0,0
ml17_280a_0118_chunk0018.wav,18,90.0,95.0,1.5,1.583,0,0.9940674,1086.0449,0,0,0,0
ml17_280a_0118_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,0.97476685,1108.9421,0,0,0,0
ml17_280a_0118_chunk0020.wav,20,100.0,105.0,1.667,1.75,0,0.9835397,1051.1765,0,0,0,0
ml17_280a_0118_chunk0021.wav,21,105.0,110.0,1.75,1.833,0,1.173659,1438.7878,1,1,0,1
ml17_280a_0118_chunk0022.wav,22,110.0,115.0,1.833,1.917,0,1.0233886,875.3141,0,0,0,0
ml17_280a_0118_chunk0023.wav,23,115.0,120.0,1.917,2.0,0,1.0376225,983.44714,0,0,0,0
ml17_280a_0118_chunk0024.wav,24,120.0,125.0,2.0,2.083,0,0.9862874,893.9728,0,0,0,0
ml17_280a_0118_chunk0025.wav,25,125.0,130.0,2.083,2.167,0,0.98710555,1029.469,0,0,0,0
ml17_280a_0118_chunk0026.wav,26,130.0,135.0,2.167,2.25,0,0.9894756,1071.2804,0,0,0,0
ml17_280a_0118_chunk0027.wav,27,135.0,140.0,2.25,2.333,0,0.99300766,943.8239,0,0,0,0
ml17_280a_0118_chunk0028.wav,28,140.0,145.0,2.333,2.417,0,0.9826064,727.6344,0,0,0,0
ml17_280a_0118_chunk0029.wav,29,145.0,150.0,2.417,2.5,0,1.0260887,1254.059,0,1,0,0
ml17_280a_0118_chunk0030.wav,30,150.0,155.0,2.5,2.583,0,0.9821922,680.7028,0,0,0,0
ml17_280a_0118_chunk0031.wav,31,155.0,160.0,2.583,2.667,0,0.9898874,791.5138,0,0,0,0
ml17_280a_0118_chunk0032.wav,32,160.0,165.0,2.667,2.75,0,0.9892651,590.0999,0,0,0,0
ml17_280a_0118_chunk0033.wav,33,165.0,170.0,2.75,2.833,0,1.001456,725.7914,0,0,0,0
ml17_280a_0118_chunk0035.wav,35,175.0,180.0,2.917,3.0,0,0.9952672,696.35046,0,0,0,0
ml17_280a_0118_chunk0036.wav,36,180.0,185.0,3.0,3.083,0,0.99658793,523.0387,0,0,0,0
ml17_280a_0118_chunk0037.wav,37,185.0,190.0,3.083,3.167,0,0.99504596,748.1362,0,0,0,0
ml17_280a_0118_chunk0038.wav,38,190.0,195.0,3.167,3.25,0,1.001103,564.8842,0,0,0,0
ml17_280a_0118_chunk0039.wav,39,195.0,200.0,3.25,3.333,0,1.009751,564.03546,0,0,0,0
ml17_280a_0118_chunk0040.wav,40,200.0,205.0,3.333,3.417,0,1.086901,830.1591,1,0,0,0
