filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0124_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,0.9877338,1717.5334,0,1,0,1
ml17_280a_0124_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,0.9967961,1148.1396,0,1,0,0
ml17_280a_0124_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.0030099,972.6493,0,0,0,0
ml17_280a_0124_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.0190625,339.97513,1,0,0,0
ml17_280a_0124_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,1.0227742,394.3309,1,0,1,0
ml17_280a_0124_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,1.0009782,537.3633,0,0,0,0
ml17_280a_0124_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,1.0091671,443.57672,0,0,0,0
ml17_280a_0124_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,0.99268705,802.15137,0,0,0,0
ml17_280a_0124_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,0.99816304,410.09402,0,0,0,0
ml17_280a_0124_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,0.9905544,680.6181,0,0,0,0
ml17_280a_0124_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,0.98773384,811.3749,0,0,0,0
ml17_280a_0124_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,0.9926911,958.19336,0,0,0,0
