filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0078_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.2200401,1551.3784,1,1,0,0
ml17_280a_0078_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.3922673,2497.1138,1,1,1,1
ml17_280a_0078_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.2271397,1578.0771,1,1,0,0
ml17_280a_0078_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.1987631,1321.45,0,1,0,0
ml17_280a_0078_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.1714554,1347.3213,0,1,0,0
ml17_280a_0078_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,1.0150187,1024.3945,0,0,0,0
ml17_280a_0078_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,1.0685484,875.7404,0,0,0,0
ml17_280a_0078_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,1.180124,1316.752,0,1,0,0
ml17_280a_0078_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,1.1622716,1455.3596,0,1,0,0
ml17_280a_0078_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.1321471,1237.0037,0,0,0,0
ml17_280a_0078_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,1.0318822,664.33734,0,0,0,0
ml17_280a_0078_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.0329019,825.6027,0,0,0,0
ml17_280a_0078_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.015776,780.1627,0,0,0,0
ml17_280a_0078_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,1.0165074,641.8291,0,0,0,0
ml17_280a_0078_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,0.9976589,530.8292,0,0,0,0
ml17_280a_0078_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,1.0071983,596.81824,0,0,0,0
ml17_280a_0078_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,1.0067091,726.697,0,0,0,0
ml17_280a_0078_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,0.9968605,403.1936,0,0,0,0
ml17_280a_0078_chunk0018.wav,18,90.0,95.0,1.5,1.583,0,1.0069993,485.39404,0,0,0,0
ml17_280a_0078_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,1.1552119,1094.7627,0,0,0,0
ml17_280a_0078_chunk0020.wav,20,100.0,105.0,1.667,1.75,0,1.0495806,705.99744,0,0,0,0
ml17_280a_0078_chunk0021.wav,21,105.0,110.0,1.75,1.833,0,0.99422884,521.03955,0,0,0,0
ml17_280a_0078_chunk0022.wav,22,110.0,115.0,1.833,1.917,0,1.0066206,784.0759,0,0,0,0
ml17_280a_0078_chunk0023.wav,23,115.0,120.0,1.917,2.0,0,0.9876402,614.5238,0,0,0,0
ml17_280a_0078_chunk0024.wav,24,120.0,125.0,2.0,2.083,0,0.9969324,586.24744,0,0,0,0
ml17_280a_0078_chunk0025.wav,25,125.0,130.0,2.083,2.167,0,1.0096252,762.55054,0,0,0,0
ml17_280a_0078_chunk0026.wav,26,130.0,135.0,2.167,2.25,0,1.0154682,662.5578,0,0,0,0
ml17_280a_0078_chunk0027.wav,27,135.0,140.0,2.25,2.333,0,0.9907152,573.8318,0,0,0,0
ml17_280a_0078_chunk0028.wav,28,140.0,145.0,2.333,2.417,0,1.1205758,1259.179,0,0,0,0
