filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0055_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.293044,1640.7601,1,1,1,1
ml17_280a_0055_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.1474949,1467.2014,1,1,0,1
ml17_280a_0055_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.0550876,1096.8372,0,0,0,0
ml17_280a_0055_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.1001374,1352.9631,0,1,0,1
ml17_280a_0055_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,1.0345821,927.5735,0,0,0,0
ml17_280a_0055_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,1.0131916,1147.5059,0,1,0,0
ml17_280a_0055_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,1.0190701,1006.40375,0,0,0,0
ml17_280a_0055_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,1.0058324,965.02185,0,0,0,0
ml17_280a_0055_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.0019435,935.5741,0,0,0,0
ml17_280a_0055_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,1.0088089,942.7151,0,0,0,0
ml17_280a_0055_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.0306683,1136.1643,0,0,0,0
ml17_280a_0055_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.0693505,1177.5746,0,1,0,0
ml17_280a_0055_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,1.1383362,1362.0029,1,1,0,1
ml17_280a_0055_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,1.0557364,1089.0635,0,0,0,0
ml17_280a_0055_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,1.0103881,857.3466,0,0,0,0
ml17_280a_0055_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,1.0136123,773.8852,0,0,0,0
ml17_280a_0055_chunk0018.wav,18,90.0,95.0,1.5,1.583,0,0.98838454,732.0366,0,0,0,0
ml17_280a_0055_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,1.1431501,1180.9636,1,1,0,0
ml17_280a_0055_chunk0020.wav,20,100.0,105.0,1.667,1.75,0,0.99702185,649.73694,0,0,0,0
ml17_280a_0055_chunk0021.wav,21,105.0,110.0,1.75,1.833,0,0.9842141,831.67114,0,0,0,0
ml17_280a_0055_chunk0022.wav,22,110.0,115.0,1.833,1.917,0,0.98896533,715.19086,0,0,0,0
ml17_280a_0055_chunk0023.wav,23,115.0,120.0,1.917,2.0,0,1.0167059,919.70294,0,0,0,0
ml17_280a_0055_chunk0024.wav,24,120.0,125.0,2.0,2.083,0,1.0066674,828.1753,0,0,0,0
