filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0008_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.6280133,2520.7769,1,1,1,1
ml17_280a_0008_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.1064988,794.89087,0,0,0,0
ml17_280a_0008_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.0752887,819.5034,0,0,0,0
ml17_280a_0008_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.1026753,1087.1112,0,0,0,0
ml17_280a_0008_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.1592317,1529.6373,1,1,0,0
ml17_280a_0008_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,1.1505909,901.67737,1,0,0,0
ml17_280a_0008_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,1.0649601,973.85364,0,0,0,0
ml17_280a_0008_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.0089982,481.07883,0,0,0,0
ml17_280a_0008_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,0.99596846,561.96326,0,0,0,0
ml17_280a_0008_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.1176485,1399.241,1,1,0,0
ml17_280a_0008_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.0055625,677.5431,0,0,0,0
ml17_280a_0008_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,0.9947197,664.6341,0,0,0,0
ml17_280a_0008_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,1.0128024,758.7267,0,0,0,0
ml17_280a_0008_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,1.018671,825.8133,0,0,0,0
ml17_280a_0008_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,1.0133649,702.9585,0,0,0,0
ml17_280a_0008_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,0.99043095,454.66263,0,0,0,0
ml17_280a_0008_chunk0018.wav,18,90.0,95.0,1.5,1.583,0,0.99574625,551.3434,0,0,0,0
ml17_280a_0008_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,0.98357284,504.45486,0,0,0,0
ml17_280a_0008_chunk0020.wav,20,100.0,105.0,1.667,1.75,0,1.0780321,1326.363,0,1,0,0
ml17_280a_0008_chunk0021.wav,21,105.0,110.0,1.75,1.833,0,1.1263801,1569.4355,1,1,0,0
ml17_280a_0008_chunk0022.wav,22,110.0,115.0,1.833,1.917,0,0.98464614,448.90182,0,0,0,0
ml17_280a_0008_chunk0023.wav,23,115.0,120.0,1.917,2.0,0,1.0154816,674.11426,0,0,0,0
ml17_280a_0008_chunk0024.wav,24,120.0,125.0,2.0,2.083,0,0.96510327,417.03897,0,0,0,0
ml17_280a_0008_chunk0025.wav,25,125.0,130.0,2.083,2.167,0,1.0266677,740.91614,0,0,0,0
ml17_280a_0008_chunk0026.wav,26,130.0,135.0,2.167,2.25,0,1.0112075,670.9349,0,0,0,0
ml17_280a_0008_chunk0027.wav,27,135.0,140.0,2.25,2.333,0,0.9937929,496.3924,0,0,0,0
ml17_280a_0008_chunk0028.wav,28,140.0,145.0,2.333,2.417,0,1.0813437,1022.71533,0,0,0,0
ml17_280a_0008_chunk0029.wav,29,145.0,150.0,2.417,2.5,0,1.0264739,870.08417,0,0,0,0
ml17_280a_0008_chunk0030.wav,30,150.0,155.0,2.5,2.583,0,0.98695004,453.16394,0,0,0,0
ml17_280a_0008_chunk0031.wav,31,155.0,160.0,2.583,2.667,0,0.9788259,322.60965,0,0,0,0
ml17_280a_0008_chunk0032.wav,32,160.0,165.0,2.667,2.75,0,1.0061756,607.86707,0,0,0,0
ml17_280a_0008_chunk0033.wav,33,165.0,170.0,2.75,2.833,0,0.9865898,515.4756,0,0,0,0
ml17_280a_0008_chunk0034.wav,34,170.0,175.0,2.833,2.917,0,0.99014986,429.06305,0,0,0,0
ml17_280a_0008_chunk0035.wav,35,175.0,180.0,2.917,3.0,0,1.0652673,1021.2637,0,0,0,0
ml17_280a_0008_chunk0036.wav,36,180.0,185.0,3.0,3.083,0,1.0208821,624.1955,0,0,0,0
