filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0017_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.6248577,2923.8818,1,1,1,1
ml17_280a_0017_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.266275,1600.6628,1,1,0,0
ml17_280a_0017_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.4251913,2358.1929,1,1,1,1
ml17_280a_0017_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.0620189,840.12067,0,0,0,0
ml17_280a_0017_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.0649054,951.55774,0,0,0,0
ml17_280a_0017_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,1.046169,918.8368,0,0,0,0
ml17_280a_0017_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,1.1041712,1179.2103,1,1,0,0
ml17_280a_0017_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,1.0167749,613.87146,0,0,0,0
ml17_280a_0017_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,0.98795354,450.58234,0,0,0,0
ml17_280a_0017_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.037869,799.0235,0,0,0,0
ml17_280a_0017_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,1.0085235,569.5576,0,0,0,0
ml17_280a_0017_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.0542915,890.448,0,0,0,0
ml17_280a_0017_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,0.98413736,346.42548,0,0,0,0
ml17_280a_0017_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,1.0122681,559.73596,0,0,0,0
ml17_280a_0017_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,0.99567145,509.76114,0,0,0,0
ml17_280a_0017_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,1.0321805,730.60583,0,0,0,0
ml17_280a_0017_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,1.0044045,577.81665,0,0,0,0
ml17_280a_0017_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,0.98334014,560.0419,0,0,0,0
ml17_280a_0017_chunk0018.wav,18,90.0,95.0,1.5,1.583,0,1.0129998,784.9002,0,0,0,0
ml17_280a_0017_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,1.0024602,603.559,0,0,0,0
ml17_280a_0017_chunk0020.wav,20,100.0,105.0,1.667,1.75,0,0.9941802,397.85922,0,0,0,0
ml17_280a_0017_chunk0021.wav,21,105.0,110.0,1.75,1.833,0,0.984186,570.5578,0,0,0,0
ml17_280a_0017_chunk0022.wav,22,110.0,115.0,1.833,1.917,0,1.0934178,1141.9807,1,1,0,0
ml17_280a_0017_chunk0023.wav,23,115.0,120.0,1.917,2.0,0,0.9838737,316.6786,0,0,0,0
ml17_280a_0017_chunk0024.wav,24,120.0,125.0,2.0,2.083,0,1.02078,773.9923,0,0,0,0
ml17_280a_0017_chunk0025.wav,25,125.0,130.0,2.083,2.167,0,0.9820113,432.87866,0,0,0,0
ml17_280a_0017_chunk0026.wav,26,130.0,135.0,2.167,2.25,0,1.0626004,1121.8174,0,0,0,0
ml17_280a_0017_chunk0027.wav,27,135.0,140.0,2.25,2.333,0,1.0657464,920.58374,0,0,0,0
ml17_280a_0017_chunk0028.wav,28,140.0,145.0,2.333,2.417,0,1.0255967,727.02576,0,0,0,0
ml17_280a_0017_chunk0029.wav,29,145.0,150.0,2.417,2.5,0,1.005221,778.3767,0,0,0,0
ml17_280a_0017_chunk0030.wav,30,150.0,155.0,2.5,2.583,0,0.98159564,464.39417,0,0,0,0
ml17_280a_0017_chunk0031.wav,31,155.0,160.0,2.583,2.667,0,1.0165763,710.7185,0,0,0,0
ml17_280a_0017_chunk0032.wav,32,160.0,165.0,2.667,2.75,0,0.98709756,314.71756,0,0,0,0
ml17_280a_0017_chunk0033.wav,33,165.0,170.0,2.75,2.833,0,1.0231342,832.3711,0,0,0,0
ml17_280a_0017_chunk0034.wav,34,170.0,175.0,2.833,2.917,0,0.99576837,444.50482,0,0,0,0
ml17_280a_0017_chunk0035.wav,35,175.0,180.0,2.917,3.0,0,0.99142873,482.4372,0,0,0,0
ml17_280a_0017_chunk0036.wav,36,180.0,185.0,3.0,3.083,0,1.0036128,745.8379,0,0,0,0
ml17_280a_0017_chunk0037.wav,37,185.0,190.0,3.083,3.167,0,0.98955667,451.71426,0,0,0,0
ml17_280a_0017_chunk0038.wav,38,190.0,195.0,3.167,3.25,0,0.98316205,504.6029,0,0,0,0
ml17_280a_0017_chunk0039.wav,39,195.0,200.0,3.25,3.333,0,0.9848503,507.9968,0,0,0,0
ml17_280a_0017_chunk0040.wav,40,200.0,205.0,3.333,3.417,0,0.9911752,660.964,0,0,0,0
ml17_280a_0017_chunk0041.wav,41,205.0,210.0,3.417,3.5,0,0.99569875,520.6116,0,0,0,0
ml17_280a_0017_chunk0042.wav,42,210.0,215.0,3.5,3.583,0,0.9799137,615.9492,0,0,0,0
ml17_280a_0017_chunk0043.wav,43,215.0,220.0,3.583,3.667,0,0.9864575,584.63684,0,0,0,0
