filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0086_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.2130051,892.3513,1,0,0,0
ml17_280a_0086_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.0854108,697.83704,0,0,0,0
ml17_280a_0086_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.2874025,1046.5469,1,0,1,0
ml17_280a_0086_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.2182586,967.5806,1,0,0,0
ml17_280a_0086_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.1748415,857.6942,1,0,0,0
ml17_280a_0086_chunk0005.wav,5,25.0,30.0,0.417,0.5,1,1.1487181,789.0753,0,0,0,0
ml17_280a_0086_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,1.0617577,601.3507,0,0,0,0
ml17_280a_0086_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,1.1777809,713.7272,1,0,0,0
ml17_280a_0086_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,1.095507,756.1604,0,0,0,0
ml17_280a_0086_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.1743371,837.4608,1,0,0,0
ml17_280a_0086_chunk0010.wav,10,50.0,55.0,0.833,0.917,1,1.2032244,875.4057,1,0,0,0
ml17_280a_0086_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.0543827,868.21,0,0,0,0
ml17_280a_0086_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.0068966,730.17737,0,0,0,0
ml17_280a_0086_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,1.0722269,895.3551,0,0,0,0
ml17_280a_0086_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,1.0048857,693.4685,0,0,0,0
ml17_280a_0086_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,0.99794847,660.5089,0,0,0,0
ml17_280a_0086_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,0.98267204,607.94714,0,0,0,0
ml17_280a_0086_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,0.9847161,654.1349,0,0,0,0
ml17_280a_0086_chunk0018.wav,18,90.0,95.0,1.5,1.583,0,1.0123738,563.7082,0,0,0,0
ml17_280a_0086_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,0.99529374,643.28174,0,0,0,0
ml17_280a_0086_chunk0020.wav,20,100.0,105.0,1.667,1.75,0,0.9868515,544.33093,0,0,0,0
ml17_280a_0086_chunk0021.wav,21,105.0,110.0,1.75,1.833,0,1.0155394,822.99677,0,0,0,0
ml17_280a_0086_chunk0023.wav,23,115.0,120.0,1.917,2.0,0,0.9897672,681.9857,0,0,0,0
ml17_280a_0086_chunk0024.wav,24,120.0,125.0,2.0,2.083,0,0.98414314,567.3646,0,0,0,0
ml17_280a_0086_chunk0025.wav,25,125.0,130.0,2.083,2.167,0,0.97280014,615.2687,0,0,0,0
ml17_280a_0086_chunk0026.wav,26,130.0,135.0,2.167,2.25,0,0.9788232,628.25183,0,0,0,0
ml17_280a_0086_chunk0027.wav,27,135.0,140.0,2.25,2.333,0,0.99078226,668.4577,0,0,0,0
ml17_280a_0086_chunk0028.wav,28,140.0,145.0,2.333,2.417,0,0.97266257,646.52893,0,0,0,0
ml17_280a_0086_chunk0029.wav,29,145.0,150.0,2.417,2.5,0,0.9853406,490.70215,0,0,0,0
