filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0001_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,0.99155796,2260.1885,0,1,0,1
ml17_280a_0001_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.0037863,613.0918,0,0,0,0
ml17_280a_0001_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.0043647,316.16617,0,0,0,0
ml17_280a_0001_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.0024383,666.30286,0,0,0,0
ml17_280a_0001_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.0007493,604.32477,0,0,0,0
ml17_280a_0001_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,0.9998156,319.0171,0,0,0,0
ml17_280a_0001_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,0.9915579,1431.8215,0,1,0,0
ml17_280a_0001_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,1.0037134,464.51086,0,0,0,0
ml17_280a_0001_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,0.99987125,833.8309,0,0,0,0
ml17_280a_0001_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.0009875,1027.8411,0,0,0,0
ml17_280a_0001_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,1.0016289,431.362,0,0,0,0
ml17_280a_0001_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.0078444,675.5256,1,0,0,0
ml17_280a_0001_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,0.99560726,1000.7506,0,0,0,0
ml17_280a_0001_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,0.9973998,546.9214,0,0,0,0
ml17_280a_0001_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,1.0045754,322.8509,1,0,0,0
ml17_280a_0001_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,0.99795234,633.68176,0,0,0,0
ml17_280a_0001_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,0.99645615,907.8124,0,0,0,0
