filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0120_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.7190573,2157.1812,1,1,1,1
ml17_280a_0120_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,1.1399076,1219.1992,0,1,0,0
ml17_280a_0120_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.2972882,1531.0557,1,1,0,1
ml17_280a_0120_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,1.341907,1426.0615,1,1,1,1
ml17_280a_0120_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.1183103,1108.035,0,0,0,0
ml17_280a_0120_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,1.0313585,1024.5392,0,0,0,0
ml17_280a_0120_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,1.0283477,842.60254,0,0,0,0
ml17_280a_0120_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,1.0659864,939.3865,0,0,0,0
ml17_280a_0120_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,1.0491335,832.0228,0,0,0,0
ml17_280a_0120_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.024821,821.6908,0,0,0,0
ml17_280a_0120_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,0.9945806,834.6012,0,0,0,0
ml17_280a_0120_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.1975344,1305.5072,1,1,0,0
ml17_280a_0120_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,0.9869679,728.38666,0,0,0,0
ml17_280a_0120_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,1.0060644,889.4483,0,0,0,0
ml17_280a_0120_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,1.0356014,818.9279,0,0,0,0
ml17_280a_0120_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,1.0042939,821.1723,0,0,0,0
ml17_280a_0120_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,0.99866503,771.3832,0,0,0,0
ml17_280a_0120_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,0.9965019,810.3922,0,0,0,0
ml17_280a_0120_chunk0018.wav,18,90.0,95.0,1.5,1.583,0,0.9902743,801.912,0,0,0,0
ml17_280a_0120_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,1.0830514,922.43506,0,0,0,0
ml17_280a_0120_chunk0020.wav,20,100.0,105.0,1.667,1.75,0,0.9877631,838.9016,0,0,0,0
ml17_280a_0120_chunk0021.wav,21,105.0,110.0,1.75,1.833,0,0.9919484,820.3821,0,0,0,0
ml17_280a_0120_chunk0022.wav,22,110.0,115.0,1.833,1.917,0,0.9973761,808.1417,0,0,0,0
ml17_280a_0120_chunk0023.wav,23,115.0,120.0,1.917,2.0,0,1.0534467,1073.4595,0,0,0,0
ml17_280a_0120_chunk0024.wav,24,120.0,125.0,2.0,2.083,0,0.9929,772.91736,0,0,0,0
ml17_280a_0120_chunk0025.wav,25,125.0,130.0,2.083,2.167,0,1.0138452,915.147,0,0,0,0
ml17_280a_0120_chunk0026.wav,26,130.0,135.0,2.167,2.25,0,1.1949217,1220.1687,1,1,0,0
ml17_280a_0120_chunk0027.wav,27,135.0,140.0,2.25,2.333,0,1.0642216,945.99475,0,0,0,0
ml17_280a_0120_chunk0028.wav,28,140.0,145.0,2.333,2.417,0,1.1603488,1288.0496,0,1,0,0
ml17_280a_0120_chunk0029.wav,29,145.0,150.0,2.417,2.5,0,0.9978088,865.2094,0,0,0,0
ml17_280a_0120_chunk0030.wav,30,150.0,155.0,2.5,2.583,0,0.9912265,709.82355,0,0,0,0
ml17_280a_0120_chunk0031.wav,31,155.0,160.0,2.583,2.667,0,1.03117,894.2842,0,0,0,0
ml17_280a_0120_chunk0032.wav,32,160.0,165.0,2.667,2.75,0,0.9958495,829.8368,0,0,0,0
ml17_280a_0120_chunk0033.wav,33,165.0,170.0,2.75,2.833,0,0.9941179,731.42896,0,0,0,0
ml17_280a_0120_chunk0034.wav,34,170.0,175.0,2.833,2.917,0,0.9783019,703.31006,0,0,0,0
ml17_280a_0120_chunk0035.wav,35,175.0,180.0,2.917,3.0,0,0.9861682,745.40454,0,0,0,0
ml17_280a_0120_chunk0036.wav,36,180.0,185.0,3.0,3.083,0,1.0371896,1130.3428,0,1,0,0
ml17_280a_0120_chunk0037.wav,37,185.0,190.0,3.083,3.167,0,0.9946507,899.0371,0,0,0,0
ml17_280a_0120_chunk0038.wav,38,190.0,195.0,3.167,3.25,0,0.9868382,757.1842,0,0,0,0
ml17_280a_0120_chunk0039.wav,39,195.0,200.0,3.25,3.333,0,1.008969,841.5316,0,0,0,0
ml17_280a_0120_chunk0040.wav,40,200.0,205.0,3.333,3.417,0,0.9972884,824.0288,0,0,0,0
ml17_280a_0120_chunk0041.wav,41,205.0,210.0,3.417,3.5,0,0.9844244,812.97046,0,0,0,0
ml17_280a_0120_chunk0042.wav,42,210.0,215.0,3.5,3.583,0,0.9918033,716.60547,0,0,0,0
ml17_280a_0120_chunk0043.wav,43,215.0,220.0,3.583,3.667,0,0.98312265,818.3605,0,0,0,0
ml17_280a_0120_chunk0044.wav,44,220.0,225.0,3.667,3.75,0,0.9904947,873.4723,0,0,0,0
ml17_280a_0120_chunk0045.wav,45,225.0,230.0,3.75,3.833,0,0.9889625,676.41125,0,0,0,0
ml17_280a_0120_chunk0046.wav,46,230.0,235.0,3.833,3.917,0,0.9905027,770.36523,0,0,0,0
ml17_280a_0120_chunk0047.wav,47,235.0,240.0,3.917,4.0,0,1.1442487,943.11194,0,0,0,0
ml17_280a_0120_chunk0048.wav,48,240.0,245.0,4.0,4.083,0,0.9883669,863.74023,0,0,0,0
ml17_280a_0120_chunk0049.wav,49,245.0,250.0,4.083,4.167,0,1.1673803,1005.3831,0,0,0,0
ml17_280a_0120_chunk0050.wav,50,250.0,255.0,4.167,4.25,0,0.99607915,569.1866,0,0,0,0
ml17_280a_0120_chunk0051.wav,51,255.0,260.0,4.25,4.333,0,1.2151916,924.6911,1,0,0,0
ml17_280a_0120_chunk0052.wav,52,260.0,265.0,4.333,4.417,0,0.98898906,646.8059,0,0,0,0
ml17_280a_0120_chunk0053.wav,53,265.0,270.0,4.417,4.5,0,1.0095773,751.7383,0,0,0,0
ml17_280a_0120_chunk0054.wav,54,270.0,275.0,4.5,4.583,0,1.0036126,869.7953,0,0,0,0
ml17_280a_0120_chunk0055.wav,55,275.0,280.0,4.583,4.667,0,1.0021747,559.6138,0,0,0,0
ml17_280a_0120_chunk0056.wav,56,280.0,285.0,4.667,4.75,0,0.99833405,693.9216,0,0,0,0
ml17_280a_0120_chunk0057.wav,57,285.0,290.0,4.75,4.833,0,0.99841464,546.51025,0,0,0,0
ml17_280a_0120_chunk0058.wav,58,290.0,295.0,4.833,4.917,0,0.99840957,531.01495,0,0,0,0
ml17_280a_0120_chunk0059.wav,59,295.0,300.0,4.917,5.0,0,0.99489814,492.71875,0,0,0,0
ml17_280a_0120_chunk0060.wav,60,300.0,305.0,5.0,5.083,0,0.9965452,459.35358,0,0,0,0
ml17_280a_0120_chunk0062.wav,62,310.0,315.0,5.167,5.25,0,0.9997512,689.2623,0,0,0,0
ml17_280a_0120_chunk0063.wav,63,315.0,320.0,5.25,5.333,0,1.0432434,483.4585,0,0,0,0
ml17_280a_0120_chunk0064.wav,64,320.0,325.0,5.333,5.417,0,1.0692835,511.35153,0,0,0,0
ml17_280a_0120_chunk0065.wav,65,325.0,330.0,5.417,5.5,0,1.0053207,389.71295,0,0,0,0
ml17_280a_0120_chunk0066.wav,66,330.0,335.0,5.5,5.583,0,1.0021933,434.54147,0,0,0,0
ml17_280a_0120_chunk0067.wav,67,335.0,340.0,5.583,5.667,0,1.0224552,438.56195,0,0,0,0
ml17_280a_0120_chunk0068.wav,68,340.0,345.0,5.667,5.75,0,1.0029271,543.4255,0,0,0,0
ml17_280a_0120_chunk0069.wav,69,345.0,350.0,5.75,5.833,0,1.0012562,468.6908,0,0,0,0
ml17_280a_0120_chunk0070.wav,70,350.0,355.0,5.833,5.917,0,1.011947,435.8062,0,0,0,0
ml17_280a_0120_chunk0071.wav,71,355.0,360.0,5.917,6.0,0,0.9923545,480.0188,0,0,0,0
ml17_280a_0120_chunk0072.wav,72,360.0,365.0,6.0,6.083,0,0.9951285,340.10645,0,0,0,0
ml17_280a_0120_chunk0073.wav,73,365.0,370.0,6.083,6.167,0,1.0026011,438.74744,0,0,0,0
ml17_280a_0120_chunk0074.wav,74,370.0,375.0,6.167,6.25,0,1.0012515,454.54504,0,0,0,0
ml17_280a_0120_chunk0075.wav,75,375.0,380.0,6.25,6.333,0,0.9861765,408.5407,0,0,0,0
ml17_280a_0120_chunk0076.wav,76,380.0,385.0,6.333,6.417,0,0.9907716,456.20273,0,0,0,0
ml17_280a_0120_chunk0077.wav,77,385.0,390.0,6.417,6.5,0,1.0032274,637.35986,0,0,0,0
ml17_280a_0120_chunk0078.wav,78,390.0,395.0,6.5,6.583,0,0.9878157,433.9868,0,0,0,0
ml17_280a_0120_chunk0079.wav,79,395.0,400.0,6.583,6.667,0,0.9859866,476.19385,0,0,0,0
ml17_280a_0120_chunk0080.wav,80,400.0,405.0,6.667,6.75,0,0.98451614,467.55853,0,0,0,0
ml17_280a_0120_chunk0081.wav,81,405.0,410.0,6.75,6.833,0,0.99388945,478.2414,0,0,0,0
ml17_280a_0120_chunk0082.wav,82,410.0,415.0,6.833,6.917,0,0.9908339,583.8197,0,0,0,0
ml17_280a_0120_chunk0083.wav,83,415.0,420.0,6.917,7.0,0,0.98866034,436.9886,0,0,0,0
