filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0031_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,1.6896082,2325.0024,1,1,1,1
ml17_280a_0031_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,0.9805764,817.8959,0,0,0,0
ml17_280a_0031_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,1.0095468,861.4281,0,0,0,0
ml17_280a_0031_chunk0003.wav,3,15.0,20.0,0.25,0.333,0,0.97568893,833.10046,0,0,0,0
ml17_280a_0031_chunk0004.wav,4,20.0,25.0,0.333,0.417,0,1.0033395,944.59015,0,0,0,0
ml17_280a_0031_chunk0005.wav,5,25.0,30.0,0.417,0.5,0,0.99887055,894.95215,0,0,0,0
ml17_280a_0031_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,1.0743035,1377.6913,0,1,0,0
ml17_280a_0031_chunk0007.wav,7,35.0,40.0,0.583,0.667,0,0.97739947,718.054,0,0,0,0
ml17_280a_0031_chunk0008.wav,8,40.0,45.0,0.667,0.75,0,0.99319077,830.62354,0,0,0,0
ml17_280a_0031_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.0303824,1080.7207,0,0,0,0
ml17_280a_0031_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,1.1324604,1251.7201,1,1,0,0
ml17_280a_0031_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.0039289,937.944,0,0,0,0
ml17_280a_0031_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,0.98276055,755.0586,0,0,0,0
ml17_280a_0031_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,0.9795907,616.59717,0,0,0,0
ml17_280a_0031_chunk0014.wav,14,70.0,75.0,1.167,1.25,0,1.0214936,1005.5284,0,0,0,0
ml17_280a_0031_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,1.0492427,886.12244,0,0,0,0
ml17_280a_0031_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,1.0204235,1195.211,0,1,0,0
ml17_280a_0031_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,1.0453655,788.4314,0,0,0,0
ml17_280a_0031_chunk0018.wav,18,90.0,95.0,1.5,1.583,0,1.0150416,736.8444,0,0,0,0
ml17_280a_0031_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,1.1045402,1020.48083,0,0,0,0
ml17_280a_0031_chunk0020.wav,20,100.0,105.0,1.667,1.75,0,1.0075366,614.2377,0,0,0,0
ml17_280a_0031_chunk0022.wav,22,110.0,115.0,1.833,1.917,0,0.98495054,722.7102,0,0,0,0
ml17_280a_0031_chunk0023.wav,23,115.0,120.0,1.917,2.0,0,0.983012,862.25574,0,0,0,0
ml17_280a_0031_chunk0024.wav,24,120.0,125.0,2.0,2.083,0,1.0223063,1176.616,0,1,0,0
ml17_280a_0031_chunk0025.wav,25,125.0,130.0,2.083,2.167,0,1.0310072,939.4549,0,0,0,0
ml17_280a_0031_chunk0026.wav,26,130.0,135.0,2.167,2.25,0,1.0112374,1103.456,0,0,0,0
ml17_280a_0031_chunk0027.wav,27,135.0,140.0,2.25,2.333,0,0.98324126,727.79407,0,0,0,0
ml17_280a_0031_chunk0028.wav,28,140.0,145.0,2.333,2.417,0,1.0006545,993.683,0,0,0,0
ml17_280a_0031_chunk0029.wav,29,145.0,150.0,2.417,2.5,0,1.0897806,862.19507,0,0,0,0
ml17_280a_0031_chunk0030.wav,30,150.0,155.0,2.5,2.583,0,0.9928791,589.2391,0,0,0,0
ml17_280a_0031_chunk0031.wav,31,155.0,160.0,2.583,2.667,0,0.9877483,636.51135,0,0,0,0
ml17_280a_0031_chunk0032.wav,32,160.0,165.0,2.667,2.75,0,1.0150683,646.6773,0,0,0,0
ml17_280a_0031_chunk0033.wav,33,165.0,170.0,2.75,2.833,0,0.98852205,523.77124,0,0,0,0
ml17_280a_0031_chunk0034.wav,34,170.0,175.0,2.833,2.917,0,0.9854468,411.3864,0,0,0,0
ml17_280a_0031_chunk0035.wav,35,175.0,180.0,2.917,3.0,0,1.0164464,983.7328,0,0,0,0
ml17_280a_0031_chunk0036.wav,36,180.0,185.0,3.0,3.083,0,0.9958574,533.7602,0,0,0,0
ml17_280a_0031_chunk0037.wav,37,185.0,190.0,3.083,3.167,0,1.0488988,824.52673,0,0,0,0
ml17_280a_0031_chunk0038.wav,38,190.0,195.0,3.167,3.25,0,0.9814224,603.1366,0,0,0,0
ml17_280a_0031_chunk0039.wav,39,195.0,200.0,3.25,3.333,0,0.996733,509.8674,0,0,0,0
ml17_280a_0031_chunk0040.wav,40,200.0,205.0,3.333,3.417,0,1.0257926,535.0757,0,0,0,0
ml17_280a_0031_chunk0041.wav,41,205.0,210.0,3.417,3.5,0,1.5635426,1804.0803,1,1,1,1
ml17_280a_0031_chunk0042.wav,42,210.0,215.0,3.5,3.583,0,1.0201193,399.01764,0,0,0,0
ml17_280a_0031_chunk0043.wav,43,215.0,220.0,3.583,3.667,0,1.067913,825.27954,0,0,0,0
ml17_280a_0031_chunk0044.wav,44,220.0,225.0,3.667,3.75,0,1.1386265,877.40967,1,0,0,0
ml17_280a_0031_chunk0045.wav,45,225.0,230.0,3.75,3.833,0,1.0294763,561.1169,0,0,0,0
ml17_280a_0031_chunk0046.wav,46,230.0,235.0,3.833,3.917,0,1.1470442,995.3788,1,0,0,0
ml17_280a_0031_chunk0047.wav,47,235.0,240.0,3.917,4.0,0,0.99901706,402.4084,0,0,0,0
ml17_280a_0031_chunk0048.wav,48,240.0,245.0,4.0,4.083,0,1.0070752,605.2297,0,0,0,0
ml17_280a_0031_chunk0049.wav,49,245.0,250.0,4.083,4.167,0,1.0480648,704.25793,0,0,0,0
ml17_280a_0031_chunk0050.wav,50,250.0,255.0,4.167,4.25,0,1.1108193,908.65326,0,0,0,0
ml17_280a_0031_chunk0051.wav,51,255.0,260.0,4.25,4.333,0,1.0639825,629.08105,0,0,0,0
ml17_280a_0031_chunk0052.wav,52,260.0,265.0,4.333,4.417,0,0.9964905,404.09683,0,0,0,0
ml17_280a_0031_chunk0053.wav,53,265.0,270.0,4.417,4.5,0,1.0320995,599.3727,0,0,0,0
ml17_280a_0031_chunk0054.wav,54,270.0,275.0,4.5,4.583,0,1.05849,716.079,0,0,0,0
ml17_280a_0031_chunk0055.wav,55,275.0,280.0,4.583,4.667,0,1.1129682,1129.7356,1,1,0,0
ml17_280a_0031_chunk0056.wav,56,280.0,285.0,4.667,4.75,0,1.0119761,543.0906,0,0,0,0
ml17_280a_0031_chunk0057.wav,57,285.0,290.0,4.75,4.833,0,0.995741,447.5692,0,0,0,0
ml17_280a_0031_chunk0058.wav,58,290.0,295.0,4.833,4.917,0,1.0484256,811.5021,0,0,0,0
ml17_280a_0031_chunk0059.wav,59,295.0,300.0,4.917,5.0,0,0.98988926,387.66534,0,0,0,0
ml17_280a_0031_chunk0060.wav,60,300.0,305.0,5.0,5.083,0,1.0006455,607.3008,0,0,0,0
