filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0174_chunk0000.wav,0,0.0,5.0,0.0,0.083,0,0.9857635,1624.563,0,1,0,0
ml17_280a_0174_chunk0006.wav,6,30.0,35.0,0.5,0.583,0,1.0026755,614.9313,0,0,0,0
ml17_280a_0174_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,0.9967562,560.3584,0,0,0,0
ml17_280a_0174_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,1.0033257,461.86835,0,0,0,0
ml17_280a_0174_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.0028565,471.60477,0,0,0,0
ml17_280a_0174_chunk0015.wav,15,75.0,80.0,1.25,1.333,0,0.9951706,919.1113,0,0,0,0
ml17_280a_0174_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,1.0060989,353.08716,1,0,0,0
ml17_280a_0174_chunk0017.wav,17,85.0,90.0,1.417,1.5,0,1.0032703,779.6732,0,0,0,0
ml17_280a_0174_chunk0018.wav,18,90.0,95.0,1.5,1.583,0,1.0102509,405.52496,1,0,0,0
ml17_280a_0174_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,1.0047371,529.52563,0,0,0,0
ml17_280a_0174_chunk0020.wav,20,100.0,105.0,1.667,1.75,0,1.0039369,591.5322,0,0,0,0
ml17_280a_0174_chunk0023.wav,23,115.0,120.0,1.917,2.0,0,0.9857635,1904.2197,0,1,0,1
