filename,chunk_idx,time_start_s,time_end_s,time_start_min,time_end_min,label,score_lof,score_gaussian,pred_lof_p90,pred_gauss_p90,pred_lof_ms2,pred_gauss_ms2
ml17_280a_0150_chunk0001.wav,1,5.0,10.0,0.083,0.167,0,0.995,1392.1157,0,1,0,0
ml17_280a_0150_chunk0002.wav,2,10.0,15.0,0.167,0.25,0,0.9843295,1596.0529,0,1,0,0
ml17_280a_0150_chunk0009.wav,9,45.0,50.0,0.75,0.833,0,1.0190966,440.85104,1,0,0,0
ml17_280a_0150_chunk0010.wav,10,50.0,55.0,0.833,0.917,0,0.99544895,1116.7676,0,0,0,0
ml17_280a_0150_chunk0011.wav,11,55.0,60.0,0.917,1.0,0,1.0183761,288.15326,1,0,0,0
ml17_280a_0150_chunk0012.wav,12,60.0,65.0,1.0,1.083,0,1.0056689,678.5835,0,0,0,0
ml17_280a_0150_chunk0013.wav,13,65.0,70.0,1.083,1.167,0,1.0019969,421.96826,0,0,0,0
ml17_280a_0150_chunk0016.wav,16,80.0,85.0,1.333,1.417,0,0.98813784,910.3035,0,0,0,0
ml17_280a_0150_chunk0019.wav,19,95.0,100.0,1.583,1.667,0,1.0011623,516.63074,0,0,0,0
ml17_280a_0150_chunk0021.wav,21,105.0,110.0,1.75,1.833,0,1.0077945,392.39777,0,0,0,0
ml17_280a_0150_chunk0022.wav,22,110.0,115.0,1.833,1.917,0,0.9843295,694.1758,0,0,0,0
